"","x"
"2085","ENST00000630077"
"2086","ENST00000478254"
"2087","ENST00000289495"
"2088","ENST00000355650"
"2089","ENST00000370366"
"2090","ENST00000494400"
"2091","ENST00000373428"
"2092","ENST00000537452"
"2093","ENST00000333039"
"2094","ENST00000455208"
"2095","ENST00000563542"
"2096","ENST00000319801"
"2097","ENST00000357311"
"2098","ENST00000377051"
"2099","ENST00000371626"
"2100","ENST00000234831"
"2101","ENST00000263245"
"2102","ENST00000630424"
"2103","ENST00000397338"
"2104","ENST00000484955"
"2105","ENST00000282296"
"2106","ENST00000520491"
"2107","ENST00000488775"
"2108","ENST00000262741"
"2109","ENST00000467290"
"2110","ENST00000447368"
"2111","ENST00000557802"
"2112","ENST00000262919"
"2113","ENST00000415997"
"2114","ENST00000403714"
"2115","ENST00000432071"
"2116","ENST00000569290"
"2117","ENST00000612198"
"2118","ENST00000402966"
"2119","ENST00000418917"
"2120","ENST00000372006"
"2121","ENST00000481028"
"2122","ENST00000537823"
"2123","ENST00000615676"
"2124","ENST00000261491"
"2125","ENST00000424479"
"2126","ENST00000584600"
"2127","ENST00000566029"
"2128","ENST00000328747"
"2129","ENST00000262241"
"2130","ENST00000360816"
"2131","ENST00000006275"
"2132","ENST00000347934"
"2133","ENST00000379485"
"2134","ENST00000474223"
"2135","ENST00000497426"
"2136","ENST00000452975"
"2137","ENST00000446750"
"2138","ENST00000453190"
"2139","ENST00000441020"
"2140","ENST00000436066"
"2141","ENST00000582818"
"2142","ENST00000567994"
"2143","ENST00000429360"
"2144","ENST00000389534"
"2145","ENST00000367602"
"2146","ENST00000536410"
"2147","ENST00000584099"
"2148","ENST00000376406"
"2149","ENST00000538839"
"2150","ENST00000527168"
"2151","ENST00000618931"
"2152","ENST00000437341"
"2153","ENST00000482611"
"2154","ENST00000610336"
"2155","ENST00000302342"
"2156","ENST00000406644"
"2157","ENST00000565324"
"2158","ENST00000260947"
"2159","ENST00000539909"
"2160","ENST00000355854"
"2161","ENST00000468888"
"2162","ENST00000583060"
"2163","ENST00000627286"
"2164","ENST00000616528"
"2165","ENST00000602113"
"2166","ENST00000418623"
"2167","ENST00000602349"
"2168","ENST00000381287"
"2169","ENST00000607003"
"2170","ENST00000375646"
"2171","ENST00000563234"
"2172","ENST00000449416"
"2173","ENST00000540338"
"2174","ENST00000492348"
"2175","ENST00000372556"
"2176","ENST00000529307"
"2177","ENST00000201647"
"2178","ENST00000456986"
"2179","ENST00000261558"
"2180","ENST00000327987"
"2181","ENST00000323037"
"2182","ENST00000401702"
"2183","ENST00000476371"
"2184","ENST00000394722"
"2185","ENST00000310981"
"2186","ENST00000487832"
"2187","ENST00000479391"
"2188","ENST00000260506"
"2189","ENST00000262120"
"2190","ENST00000538151"
"2191","ENST00000590618"
"2192","ENST00000341164"
"2193","ENST00000227214"
"2194","ENST00000395816"
"2195","ENST00000489376"
"2196","ENST00000470215"
"2197","ENST00000510866"
"2198","ENST00000368489"
"2199","ENST00000265107"
"2200","ENST00000367001"
"2201","ENST00000585163"
"2202","ENST00000414278"
"2203","ENST00000265343"
"2204","ENST00000367042"
"2205","ENST00000590638"
"2206","ENST00000392557"
"2207","ENST00000412077"
"2208","ENST00000375077"
"2209","ENST00000449062"
"2210","ENST00000361723"
"2211","ENST00000370550"
"2212","ENST00000345429"
"2213","ENST00000556218"
"2214","ENST00000569036"
"2215","ENST00000286713"
"2216","ENST00000554216"
"2217","ENST00000251047"
"2218","ENST00000259963"
"2219","ENST00000595143"
"2220","ENST00000269919"
"2221","ENST00000373166"
"2222","ENST00000261879"
"2223","ENST00000311637"
"2224","ENST00000409174"
"2225","ENST00000360515"
"2226","ENST00000382142"
"2227","ENST00000524655"
"2228","ENST00000505923"
"2229","ENST00000407559"
"2230","ENST00000478658"
"2231","ENST00000370570"
"2232","ENST00000288532"
"2233","ENST00000478717"
"2234","ENST00000375258"
"2235","ENST00000242059"
"2236","ENST00000627032"
"2237","ENST00000433355"
"2238","ENST00000553542"
"2239","ENST00000409403"
"2240","ENST00000446957"
"2241","ENST00000366603"
"2242","ENST00000436146"
"2243","ENST00000524867"
"2244","ENST00000374704"
"2245","ENST00000334218"
"2246","ENST00000310931"
"2247","ENST00000561424"
"2248","ENST00000472129"
"2249","ENST00000374821"
"2250","ENST00000619049"
"2251","ENST00000261207"
"2252","ENST00000562057"
"2253","ENST00000532993"
"2254","ENST00000309519"
"2255","ENST00000495619"
"2256","ENST00000473949"
"2257","ENST00000463906"
"2258","ENST00000554215"
"2259","ENST00000602511"
"2260","ENST00000360415"
"2261","ENST00000409792"
"2262","ENST00000273853"
"2263","ENST00000556945"
"2264","ENST00000417555"
"2265","ENST00000440306"
"2266","ENST00000568013"
"2267","ENST00000617312"
"2268","ENST00000406957"
"2269","ENST00000424873"
"2270","ENST00000233838"
"2271","ENST00000334743"
"2272","ENST00000539225"
"2273","ENST00000518087"
"2274","ENST00000547034"
"2275","ENST00000566586"
"2276","ENST00000521180"
"2277","ENST00000572844"
"2278","ENST00000621833"
"2279","ENST00000441143"
"2280","ENST00000338382"
"2281","ENST00000479135"
"2282","ENST00000575076"
"2283","ENST00000599581"
"2284","ENST00000612242"
"2285","ENST00000261486"
"2286","ENST00000337318"
"2287","ENST00000372187"
"2288","ENST00000446103"
"2289","ENST00000432483"
"2290","ENST00000527830"
"2291","ENST00000552588"
"2292","ENST00000401547"
"2293","ENST00000370477"
"2294","ENST00000610803"
"2295","ENST00000555718"
"2296","ENST00000330736"
"2297","ENST00000320672"
"2298","ENST00000355356"
"2299","ENST00000517956"
"2300","ENST00000630672"
"2301","ENST00000257910"
"2302","ENST00000343439"
"2303","ENST00000506490"
"2304","ENST00000535651"
"2305","ENST00000392753"
"2306","ENST00000257832"
"2307","ENST00000622724"
"2308","ENST00000216106"
"2309","ENST00000610213"
"2310","ENST00000487258"
"2311","ENST00000471107"
"2312","ENST00000263384"
"2313","ENST00000238714"
"2314","ENST00000450599"
"2315","ENST00000263095"
"2316","ENST00000558724"
"2317","ENST00000510545"
"2318","ENST00000543447"
"2319","ENST00000463236"
"2320","ENST00000394479"
"2321","ENST00000447671"
"2322","ENST00000587974"
"2323","ENST00000467415"
"2324","ENST00000350771"
"2325","ENST00000483560"
"2326","ENST00000310078"
"2327","ENST00000522275"
"2328","ENST00000274000"
"2329","ENST00000374479"
"2330","ENST00000343411"
"2331","ENST00000234115"
"2332","ENST00000349311"
"2333","ENST00000521038"
"2334","ENST00000355504"
"2335","ENST00000374392"
"2336","ENST00000320280"
"2337","ENST00000295083"
"2338","ENST00000551374"
"2339","ENST00000348513"
"2340","ENST00000401396"
"2341","ENST00000545167"
"2342","ENST00000264663"
"2343","ENST00000627585"
"2344","ENST00000323468"
"2345","ENST00000371528"
"2346","ENST00000620290"
"2347","ENST00000289359"
"2348","ENST00000399100"
"2349","ENST00000539410"
"2350","ENST00000303887"
"2351","ENST00000462189"
"2352","ENST00000598046"
"2353","ENST00000472642"
"2354","ENST00000406921"
"2355","ENST00000347630"
"2356","ENST00000236957"
"2357","ENST00000471787"
"2358","ENST00000484937"
"2359","ENST00000552067"
"2360","ENST00000259008"
"2361","ENST00000433877"
"2362","ENST00000578207"
"2363","ENST00000325437"
"2364","ENST00000448743"
"2365","ENST00000633692"
"2366","ENST00000340067"
"2367","ENST00000355377"
"2368","ENST00000322177"
"2369","ENST00000261427"
"2370","ENST00000607303"
"2371","ENST00000595764"
"2372","ENST00000569764"
"2373","ENST00000377575"
"2374","ENST00000503937"
"2375","ENST00000454919"
"2376","ENST00000251250"
"2377","ENST00000246337"
"2378","ENST00000371250"
"2379","ENST00000415941"
"2380","ENST00000379277"
"2381","ENST00000520490"
"2382","ENST00000515235"
"2383","ENST00000319033"
"2384","ENST00000494076"
"2385","ENST00000440172"
"2386","ENST00000264110"
"2387","ENST00000434090"
"2388","ENST00000305737"
"2389","ENST00000579085"
"2390","ENST00000359158"
"2391","ENST00000552527"
"2392","ENST00000524124"
"2393","ENST00000157812"
"2394","ENST00000424738"
"2395","ENST00000409663"
"2396","ENST00000519674"
"2397","ENST00000380557"
"2398","ENST00000360091"
"2399","ENST00000304385"
"2400","ENST00000334686"
"2401","ENST00000371878"
"2402","ENST00000370447"
"2403","ENST00000620827"
"2404","ENST00000376451"
"2405","ENST00000311420"
"2406","ENST00000292853"
"2407","ENST00000392859"
"2408","ENST00000439984"
"2409","ENST00000582648"
"2410","ENST00000554308"
"2411","ENST00000320486"
"2412","ENST00000541569"
"2413","ENST00000443241"
"2414","ENST00000610403"
"2415","ENST00000527673"
"2416","ENST00000555336"
"2417","ENST00000527733"
"2418","ENST00000469544"
"2419","ENST00000525919"
"2420","ENST00000339490"
"2421","ENST00000540164"
"2422","ENST00000265807"
"2423","ENST00000567694"
"2424","ENST00000247815"
"2425","ENST00000486711"
"2426","ENST00000514888"
"2427","ENST00000372407"
"2428","ENST00000495273"
"2429","ENST00000555723"
"2430","ENST00000414174"
"2431","ENST00000588627"
"2432","ENST00000262056"
"2433","ENST00000621279"
"2434","ENST00000404807"
"2435","ENST00000402297"
"2436","ENST00000451427"
"2437","ENST00000502665"
"2438","ENST00000256689"
"2439","ENST00000309246"
"2440","ENST00000510060"
"2441","ENST00000395314"
"2442","ENST00000595533"
"2443","ENST00000417701"
"2444","ENST00000502635"
"2445","ENST00000579294"
"2446","ENST00000494835"
"2447","ENST00000328300"
"2448","ENST00000574549"
"2449","ENST00000553813"
"2450","ENST00000394706"
"2451","ENST00000618810"
"2452","ENST00000396821"
"2453","ENST00000632615"
"2454","ENST00000407324"
"2455","ENST00000505231"
"2456","ENST00000323630"
"2457","ENST00000486181"
"2458","ENST00000522915"
"2459","ENST00000396403"
"2460","ENST00000634143"
"2461","ENST00000313040"
"2462","ENST00000262960"
"2463","ENST00000618411"
"2464","ENST00000541643"
"2465","ENST00000392144"
"2466","ENST00000357980"
"2467","ENST00000622191"
"2468","ENST00000510995"
"2469","ENST00000619293"
"2470","ENST00000475915"
"2471","ENST00000519232"
"2472","ENST00000436978"
"2473","ENST00000462504"
"2474","ENST00000535754"
"2475","ENST00000326775"
"2476","ENST00000586277"
"2477","ENST00000615282"
"2478","ENST00000369248"
"2479","ENST00000567671"
"2480","ENST00000475697"
"2481","ENST00000302351"
"2482","ENST00000343090"
"2483","ENST00000435722"
"2484","ENST00000276914"
"2485","ENST00000520077"
"2486","ENST00000357750"
"2487","ENST00000577035"
"2488","ENST00000453867"
"2489","ENST00000367444"
"2490","ENST00000541492"
"2491","ENST00000482188"
"2492","ENST00000202834"
"2493","ENST00000618808"
"2494","ENST00000590211"
"2495","ENST00000367441"
"2496","ENST00000563576"
"2497","ENST00000541017"
"2498","ENST00000434732"
"2499","ENST00000523917"
"2500","ENST00000563307"
"2501","ENST00000376495"
"2502","ENST00000356576"
"2503","ENST00000303469"
"2504","ENST00000463525"
"2505","ENST00000512070"
"2506","ENST00000451442"
"2507","ENST00000522145"
"2508","ENST00000261489"
"2509","ENST00000334126"
"2510","ENST00000552491"
"2511","ENST00000313116"
"2512","ENST00000322563"
"2513","ENST00000546748"
"2514","ENST00000514639"
"2515","ENST00000337612"
"2516","ENST00000491035"
"2517","ENST00000602402"
"2518","ENST00000382103"
"2519","ENST00000603187"
"2520","ENST00000562090"
"2521","ENST00000434433"
"2522","ENST00000598361"
"2523","ENST00000612418"
"2524","ENST00000602676"
"2525","ENST00000479745"
"2526","ENST00000224337"
"2527","ENST00000507017"
"2528","ENST00000617083"
"2529","ENST00000398093"
"2530","ENST00000271732"
"2531","ENST00000615250"
"2532","ENST00000355296"
"2533","ENST00000550343"
"2534","ENST00000526700"
"2535","ENST00000611688"
"2536","ENST00000392365"
"2537","ENST00000381843"
"2538","ENST00000569896"
"2539","ENST00000376352"
"2540","ENST00000257626"
"2541","ENST00000454590"
"2542","ENST00000341360"
"2543","ENST00000331173"
"2544","ENST00000482772"
"2545","ENST00000413693"
"2546","ENST00000397097"
"2547","ENST00000417253"
"2548","ENST00000562595"
"2549","ENST00000560328"
"2550","ENST00000513281"
"2551","ENST00000415690"
"2552","ENST00000339416"
"2553","ENST00000431916"
"2554","ENST00000480623"
"2555","ENST00000311630"
"2556","ENST00000409262"
"2557","ENST00000559176"
"2558","ENST00000427701"
"2559","ENST00000361354"
"2560","ENST00000546131"
"2561","ENST00000379527"
"2562","ENST00000540588"
"2563","ENST00000368404"
"2564","ENST00000463912"
"2565","ENST00000309879"
"2566","ENST00000510138"
"2567","ENST00000457880"
"2568","ENST00000452780"
"2569","ENST00000322090"
"2570","ENST00000361624"
"2571","ENST00000547687"
"2572","ENST00000630925"
"2573","ENST00000356249"
"2574","ENST00000487615"
"2575","ENST00000512908"
"2576","ENST00000438650"
"2577","ENST00000349238"
"2578","ENST00000621761"
"2579","ENST00000307179"
"2580","ENST00000217109"
"2581","ENST00000397997"
"2582","ENST00000464788"
"2583","ENST00000511508"
"2584","ENST00000484262"
"2585","ENST00000623189"
"2586","ENST00000526094"
"2587","ENST00000400470"
"2588","ENST00000330123"
"2589","ENST00000579913"
"2590","ENST00000398379"
"2591","ENST00000510080"
"2592","ENST00000609445"
"2593","ENST00000465851"
"2594","ENST00000477551"
"2595","ENST00000498875"
"2596","ENST00000280758"
"2597","ENST00000569950"
"2598","ENST00000395505"
"2599","ENST00000357799"
"2600","ENST00000412169"
"2601","ENST00000350057"
"2602","ENST00000378954"
"2603","ENST00000549755"
"2604","ENST00000298596"
"2605","ENST00000540210"
"2606","ENST00000264868"
"2607","ENST00000493889"
"2608","ENST00000436697"
"2609","ENST00000337451"
"2610","ENST00000222584"
"2611","ENST00000311672"
"2612","ENST00000546003"
"2613","ENST00000326195"
"2614","ENST00000319286"
"2615","ENST00000489169"
"2616","ENST00000375064"
"2617","ENST00000409198"
"2618","ENST00000297273"
"2619","ENST00000379701"
"2620","ENST00000538571"
"2621","ENST00000514962"
"2622","ENST00000301686"
"2623","ENST00000520823"
"2624","ENST00000301180"
"2625","ENST00000371142"
"2626","ENST00000480112"
"2627","ENST00000484624"
"2628","ENST00000225235"
"2629","ENST00000550617"
"2630","ENST00000490163"
"2631","ENST00000275532"
"2632","ENST00000489828"
"2633","ENST00000424214"
"2634","ENST00000371070"
"2635","ENST00000409710"
"2636","ENST00000419325"
"2637","ENST00000627621"
"2638","ENST00000558644"
"2639","ENST00000584901"
"2640","ENST00000376619"
"2641","ENST00000614259"
"2642","ENST00000508624"
"2643","ENST00000527044"
"2644","ENST00000429575"
"2645","ENST00000369462"
"2646","ENST00000359366"
"2647","ENST00000600092"
"2648","ENST00000440598"
"2649","ENST00000492116"
"2650","ENST00000397100"
"2651","ENST00000592989"
"2652","ENST00000510842"
"2653","ENST00000465804"
"2654","ENST00000336378"
"2655","ENST00000532959"
"2656","ENST00000634004"
"2657","ENST00000358025"
"2658","ENST00000375400"
"2659","ENST00000629512"
"2660","ENST00000216068"
"2661","ENST00000427716"
"2662","ENST00000371979"
"2663","ENST00000356183"
"2664","ENST00000493599"
"2665","ENST00000421317"
"2666","ENST00000396020"
"2667","ENST00000265070"
"2668","ENST00000492281"
"2669","ENST00000380492"
"2670","ENST00000611523"
"2671","ENST00000354992"
"2672","ENST00000368908"
"2673","ENST00000393276"
"2674","ENST00000440866"
"2675","ENST00000476046"
"2676","ENST00000261537"
"2677","ENST00000219439"
"2678","ENST00000510745"
"2679","ENST00000397523"
"2680","ENST00000419354"
"2681","ENST00000409150"
"2682","ENST00000540367"
"2683","ENST00000437522"
"2684","ENST00000319481"
"2685","ENST00000476933"
"2686","ENST00000250244"
"2687","ENST00000491143"
"2688","ENST00000262133"
"2689","ENST00000622386"
"2690","ENST00000453258"
"2691","ENST00000368323"
"2692","ENST00000620631"
"2693","ENST00000520420"
"2694","ENST00000459960"
"2695","ENST00000510927"
"2696","ENST00000510979"
"2697","ENST00000406870"
"2698","ENST00000358464"
"2699","ENST00000497171"
"2700","ENST00000506054"
"2701","ENST00000522717"
"2702","ENST00000558984"
"2703","ENST00000444904"
"2704","ENST00000409636"
"2705","ENST00000367251"
"2706","ENST00000460809"
"2707","ENST00000575427"
"2708","ENST00000243077"
"2709","ENST00000529162"
"2710","ENST00000582900"
"2711","ENST00000495650"
"2712","ENST00000342697"
"2713","ENST00000477116"
"2714","ENST00000465878"
"2715","ENST00000302373"
"2716","ENST00000567133"
"2717","ENST00000602849"
"2718","ENST00000528053"
"2719","ENST00000538977"
"2720","ENST00000621533"
"2721","ENST00000388795"
"2722","ENST00000271889"
"2723","ENST00000565345"
"2724","ENST00000475698"
"2725","ENST00000457894"
"2726","ENST00000357618"
"2727","ENST00000505524"
"2728","ENST00000483970"
"2729","ENST00000540154"
"2730","ENST00000464369"
"2731","ENST00000538610"
"2732","ENST00000394806"
"2733","ENST00000549098"
"2734","ENST00000315286"
"2735","ENST00000330173"
"2736","ENST00000379613"
"2737","ENST00000347970"
"2738","ENST00000356458"
"2739","ENST00000417816"
"2740","ENST00000531771"
"2741","ENST00000358431"
"2742","ENST00000414468"
"2743","ENST00000476344"
"2744","ENST00000452508"
"2745","ENST00000619054"
"2746","ENST00000559724"
"2747","ENST00000307114"
"2748","ENST00000517845"
"2749","ENST00000262238"
"2750","ENST00000632792"
"2751","ENST00000439883"
"2752","ENST00000588933"
"2753","ENST00000355937"
"2754","ENST00000504430"
"2755","ENST00000557389"
"2756","ENST00000265093"
"2757","ENST00000443751"
"2758","ENST00000512111"
"2759","ENST00000599602"
"2760","ENST00000559475"
"2761","ENST00000392544"
"2762","ENST00000245787"
"2763","ENST00000565468"
"2764","ENST00000392288"
"2765","ENST00000518112"
"2766","ENST00000630511"
"2767","ENST00000359486"
"2768","ENST00000540342"
"2769","ENST00000353855"
"2770","ENST00000446165"
"2771","ENST00000272402"
"2772","ENST00000471701"
"2773","ENST00000404547"
"2774","ENST00000414507"
"2775","ENST00000396175"
"2776","ENST00000253577"
"2777","ENST00000512996"
"2778","ENST00000450440"
"2779","ENST00000536192"
"2780","ENST00000454132"
"2781","ENST00000379717"
"2782","ENST00000296859"
"2783","ENST00000527881"
"2784","ENST00000554986"
"2785","ENST00000281416"
"2786","ENST00000633100"
"2787","ENST00000358776"
"2788","ENST00000470258"
"2789","ENST00000460623"
"2790","ENST00000325795"
"2791","ENST00000262102"
"2792","ENST00000393094"
"2793","ENST00000481605"
"2794","ENST00000615926"
"2795","ENST00000565110"
"2796","ENST00000417477"
"2797","ENST00000373935"
"2798","ENST00000372487"
"2799","ENST00000556422"
"2800","ENST00000335659"
"2801","ENST00000557843"
"2802","ENST00000541777"
"2803","ENST00000376840"
"2804","ENST00000381154"
"2805","ENST00000356290"
"2806","ENST00000517458"
"2807","ENST00000602569"
"2808","ENST00000290330"
"2809","ENST00000402655"
"2810","ENST00000253692"
"2811","ENST00000556712"
"2812","ENST00000375905"
"2813","ENST00000461963"
"2814","ENST00000567944"
"2815","ENST00000312655"
"2816","ENST00000494014"
"2817","ENST00000580203"
"2818","ENST00000511978"
"2819","ENST00000475898"
"2820","ENST00000563579"
"2821","ENST00000613168"
"2822","ENST00000261203"
"2823","ENST00000532872"
"2824","ENST00000511945"
"2825","ENST00000394323"
"2826","ENST00000467961"
"2827","ENST00000463493"
"2828","ENST00000284548"
"2829","ENST00000447619"
"2830","ENST00000443647"
"2831","ENST00000280115"
"2832","ENST00000604841"
"2833","ENST00000205402"
"2834","ENST00000221943"
"2835","ENST00000543468"
"2836","ENST00000489495"
"2837","ENST00000421967"
"2838","ENST00000321437"
"2839","ENST00000475599"
"2840","ENST00000462833"
"2841","ENST00000333677"
"2842","ENST00000615870"
"2843","ENST00000375972"
"2844","ENST00000586803"
"2845","ENST00000370677"
"2846","ENST00000304543"
"2847","ENST00000490863"
"2848","ENST00000265395"
"2849","ENST00000552876"
"2850","ENST00000519293"
"2851","ENST00000460405"
"2852","ENST00000370765"
"2853","ENST00000489642"
"2854","ENST00000282869"
"2855","ENST00000536315"
"2856","ENST00000406629"
"2857","ENST00000467468"
"2858","ENST00000373206"
"2859","ENST00000611503"
"2860","ENST00000537918"
"2861","ENST00000379357"
"2862","ENST00000376088"
"2863","ENST00000294521"
"2864","ENST00000529172"
"2865","ENST00000549555"
"2866","ENST00000395969"
"2867","ENST00000323571"
"2868","ENST00000519902"
"2869","ENST00000481435"
"2870","ENST00000335351"
"2871","ENST00000319121"
"2872","ENST00000497035"
"2873","ENST00000393972"
"2874","ENST00000267869"
"2875","ENST00000285397"
"2876","ENST00000358738"
"2877","ENST00000368401"
"2878","ENST00000543936"
"2879","ENST00000477677"
"2880","ENST00000495517"
"2881","ENST00000367114"
"2882","ENST00000469867"
"2883","ENST00000388822"
"2884","ENST00000530004"
"2885","ENST00000318410"
"2886","ENST00000514711"
"2887","ENST00000572591"
"2888","ENST00000303714"
"2889","ENST00000504311"
"2890","ENST00000216019"
"2891","ENST00000282516"
"2892","ENST00000588898"
"2893","ENST00000492747"
"2894","ENST00000565655"
"2895","ENST00000321464"
"2896","ENST00000617445"
"2897","ENST00000324581"
"2898","ENST00000320990"
"2899","ENST00000612482"
"2900","ENST00000519936"
"2901","ENST00000284202"
"2902","ENST00000371796"
"2903","ENST00000357039"
"2904","ENST00000537226"
"2905","ENST00000538437"
"2906","ENST00000598316"
"2907","ENST00000415070"
"2908","ENST00000545648"
"2909","ENST00000342228"
"2910","ENST00000219368"
"2911","ENST00000394045"
"2912","ENST00000585930"
"2913","ENST00000366935"
"2914","ENST00000449699"
"2915","ENST00000264839"
"2916","ENST00000489593"
"2917","ENST00000494435"
"2918","ENST00000539908"
"2919","ENST00000311351"
"2920","ENST00000550716"
"2921","ENST00000419292"
"2922","ENST00000463579"
"2923","ENST00000455057"
"2924","ENST00000427867"
"2925","ENST00000307968"
"2926","ENST00000398119"
"2927","ENST00000474246"
"2928","ENST00000425897"
"2929","ENST00000400525"
"2930","ENST00000511829"
"2931","ENST00000498035"
"2932","ENST00000370898"
"2933","ENST00000422989"
"2934","ENST00000371146"
"2935","ENST00000613969"
"2936","ENST00000230449"
"2937","ENST00000474171"
"2938","ENST00000480436"
"2939","ENST00000616821"
"2940","ENST00000400794"
"2941","ENST00000580074"
"2942","ENST00000579754"
"2943","ENST00000281092"
"2944","ENST00000429018"
"2945","ENST00000545606"
"2946","ENST00000460284"
"2947","ENST00000185150"
"2948","ENST00000445155"
"2949","ENST00000445951"
"2950","ENST00000542322"
"2951","ENST00000496158"
"2952","ENST00000399300"
"2953","ENST00000375773"
"2954","ENST00000401041"
"2955","ENST00000310653"
"2956","ENST00000475928"
"2957","ENST00000464374"
"2958","ENST00000608991"
"2959","ENST00000435680"
"2960","ENST00000273986"
"2961","ENST00000545237"
"2962","ENST00000311765"
"2963","ENST00000479230"
"2964","ENST00000485061"
"2965","ENST00000338099"
"2966","ENST00000409265"
"2967","ENST00000546260"
"2968","ENST00000478916"
"2969","ENST00000555204"
"2970","ENST00000406427"
"2971","ENST00000523580"
"2972","ENST00000237596"
"2973","ENST00000559593"
"2974","ENST00000372692"
"2975","ENST00000560898"
"2976","ENST00000473186"
"2977","ENST00000264501"
"2978","ENST00000297679"
"2979","ENST00000397954"
"2980","ENST00000300688"
"2981","ENST00000233545"
"2982","ENST00000263063"
"2983","ENST00000327111"
"2984","ENST00000427136"
"2985","ENST00000507321"
"2986","ENST00000555874"
"2987","ENST00000571932"
"2988","ENST00000555883"
"2989","ENST00000497485"
"2990","ENST00000409314"
"2991","ENST00000458431"
"2992","ENST00000558579"
"2993","ENST00000283243"
"2994","ENST00000451932"
"2995","ENST00000221975"
"2996","ENST00000373220"
"2997","ENST00000216264"
"2998","ENST00000380171"
"2999","ENST00000468259"
"3000","ENST00000497196"
"3001","ENST00000338624"
"3002","ENST00000461981"
"3003","ENST00000617335"
"3004","ENST00000402711"
"3005","ENST00000606498"
"3006","ENST00000619489"
"3007","ENST00000308713"
"3008","ENST00000402377"
"3009","ENST00000515815"
"3010","ENST00000492417"
"3011","ENST00000555880"
"3012","ENST00000260247"
"3013","ENST00000566463"
"3014","ENST00000513628"
"3015","ENST00000398090"
"3016","ENST00000481365"
"3017","ENST00000613764"
"3018","ENST00000450904"
"3019","ENST00000556463"
"3020","ENST00000522263"
"3021","ENST00000619124"
"3022","ENST00000200639"
"3023","ENST00000607788"
"3024","ENST00000510818"
"3025","ENST00000414217"
"3026","ENST00000277900"
"3027","ENST00000396185"
"3028","ENST00000577114"
"3029","ENST00000254616"
"3030","ENST00000381199"
"3031","ENST00000299575"
"3032","ENST00000237455"
"3033","ENST00000525344"
"3034","ENST00000261443"
"3035","ENST00000552496"
"3036","ENST00000467869"
"3037","ENST00000613975"
"3038","ENST00000482035"
"3039","ENST00000558966"
"3040","ENST00000592268"
"3041","ENST00000466848"
"3042","ENST00000437839"
"3043","ENST00000555859"
"3044","ENST00000422379"
"3045","ENST00000504045"
"3046","ENST00000468410"
"3047","ENST00000486597"
"3048","ENST00000557153"
"3049","ENST00000253952"
"3050","ENST00000277632"
"3051","ENST00000342579"
"3052","ENST00000467529"
"3053","ENST00000220853"
"3054","ENST00000354667"
"3055","ENST00000482925"
"3056","ENST00000402558"
"3057","ENST00000357710"
"3058","ENST00000264020"
"3059","ENST00000498711"
"3060","ENST00000579925"
"3061","ENST00000415482"
"3062","ENST00000602599"
"3063","ENST00000610432"
"3064","ENST00000402229"
"3065","ENST00000228495"
"3066","ENST00000394715"
"3067","ENST00000464327"
"3068","ENST00000615544"
"3069","ENST00000382108"
"3070","ENST00000392112"
"3071","ENST00000498310"
"3072","ENST00000525421"
"3073","ENST00000521776"
"3074","ENST00000394196"
"3075","ENST00000464657"
"3076","ENST00000538309"
"3077","ENST00000464171"
"3078","ENST00000396862"
"3079","ENST00000255531"
"3080","ENST00000397224"
"3081","ENST00000371752"
"3082","ENST00000480907"
"3083","ENST00000393313"
"3084","ENST00000473749"
"3085","ENST00000430976"
"3086","ENST00000556723"
"3087","ENST00000526162"
"3088","ENST00000514048"
"3089","ENST00000446045"
"3090","ENST00000571835"
"3091","ENST00000394311"
"3092","ENST00000375110"
"3093","ENST00000540806"
"3094","ENST00000512923"
"3095","ENST00000541522"
"3096","ENST00000218867"
"3097","ENST00000466122"
"3098","ENST00000327355"
"3099","ENST00000465524"
"3100","ENST00000369183"
"3101","ENST00000283946"
"3102","ENST00000395965"
"3103","ENST00000583367"
"3104","ENST00000472588"
"3105","ENST00000562406"
"3106","ENST00000333234"
"3107","ENST00000514785"
"3108","ENST00000465835"
"3109","ENST00000517844"
"3110","ENST00000300107"
"3111","ENST00000541547"
"3112","ENST00000616449"
"3113","ENST00000437094"
"3114","ENST00000268616"
"3115","ENST00000512416"
"3116","ENST00000379682"
"3117","ENST00000437150"
"3118","ENST00000490113"
"3119","ENST00000541463"
"3120","ENST00000344423"
"3121","ENST00000379619"
"3122","ENST00000569304"
"3123","ENST00000578646"
"3124","ENST00000602858"
"3125","ENST00000565022"
"3126","ENST00000322244"
"3127","ENST00000491614"
"3128","ENST00000420239"
"3129","ENST00000514430"
"3130","ENST00000524226"
"3131","ENST00000287859"
"3132","ENST00000283131"
"3133","ENST00000555380"
"3134","ENST00000628758"
"3135","ENST00000355832"
"3136","ENST00000560516"
"3137","ENST00000461025"
"3138","ENST00000497282"
"3139","ENST00000589745"
"3140","ENST00000405858"
"3141","ENST00000574728"
"3142","ENST00000544426"
"3143","ENST00000606299"
"3144","ENST00000583848"
"3145","ENST00000398511"
"3146","ENST00000493968"
"3147","ENST00000436757"
"3148","ENST00000357559"
"3149","ENST00000393356"
"3150","ENST00000375719"
"3151","ENST00000539066"
"3152","ENST00000475985"
"3153","ENST00000261588"
"3154","ENST00000453115"
"3155","ENST00000429429"
"3156","ENST00000334808"
"3157","ENST00000334035"
"3158","ENST00000299167"
"3159","ENST00000580382"
"3160","ENST00000258390"
