"","x"
"1064","ENSG00000163798"
"1065","ENSG00000186575"
"1066","ENSG00000067900"
"1067","ENSG00000136682"
"1068","ENSG00000188372"
"1069","ENSG00000198420"
"1070","ENSG00000101350"
"1071","ENSG00000106078"
"1072","ENSG00000180964"
"1073","ENSG00000159348"
"1074","ENSG00000123983"
"1075","ENSG00000116171"
"1076","ENSG00000137492"
"1077","ENSG00000189319"
"1078","ENSG00000152582"
"1079","ENSG00000089177"
"1080","ENSG00000255529"
"1081","ENSG00000138433"
"1082","ENSG00000175387"
"1083","ENSG00000116580"
"1084","ENSG00000278129"
"1085","ENSG00000270629"
"1086","ENSG00000102547"
"1087","ENSG00000127720"
"1088","ENSG00000149262"
"1089","ENSG00000274618"
"1090","ENSG00000161970"
"1091","ENSG00000134419"
"1092","ENSG00000183067"
"1093","ENSG00000101751"
"1094","ENSG00000225356"
"1095","ENSG00000138778"
"1096","ENSG00000124789"
"1097","ENSG00000136731"
"1098","ENSG00000173692"
"1099","ENSG00000188554"
"1100","ENSG00000166477"
"1101","ENSG00000107864"
"1102","ENSG00000137770"
"1103","ENSG00000105810"
"1104","ENSG00000095564"
"1105","ENSG00000166262"
"1106","ENSG00000003989"
"1107","ENSG00000197024"
"1108","ENSG00000170471"
"1109","ENSG00000188559"
"1110","ENSG00000067064"
"1111","ENSG00000244754"
"1112","ENSG00000152223"
"1113","ENSG00000101596"
"1114","ENSG00000156411"
"1115","ENSG00000213462"
"1116","ENSG00000265972"
"1117","ENSG00000125304"
"1118","ENSG00000118961"
"1119","ENSG00000173210"
"1120","ENSG00000168566"
"1121","ENSG00000189308"
"1122","ENSG00000151461"
"1123","ENSG00000171617"
"1124","ENSG00000167074"
"1125","ENSG00000197056"
"1126","ENSG00000131374"
"1127","ENSG00000108582"
"1128","ENSG00000081665"
"1129","ENSG00000177565"
"1130","ENSG00000152601"
"1131","ENSG00000135387"
"1132","ENSG00000166801"
"1133","ENSG00000070759"
"1134","ENSG00000166200"
"1135","ENSG00000135976"
"1136","ENSG00000124839"
"1137","ENSG00000138867"
"1138","ENSG00000274423"
"1139","ENSG00000114331"
"1140","ENSG00000143970"
"1141","ENSG00000107854"
"1142","ENSG00000179119"
"1143","ENSG00000106004"
"1144","ENSG00000213799"
"1145","ENSG00000164144"
"1146","ENSG00000083828"
"1147","ENSG00000164715"
"1148","ENSG00000147419"
"1149","ENSG00000204406"
"1150","ENSG00000236418"
"1151","ENSG00000197013"
"1152","ENSG00000074696"
"1153","ENSG00000197619"
"1154","ENSG00000206281"
"1155","ENSG00000100320"
"1156","ENSG00000096654"
"1157","ENSG00000166454"
"1158","ENSG00000115935"
"1159","ENSG00000101966"
"1160","ENSG00000137337"
"1161","ENSG00000254004"
"1162","ENSG00000168803"
"1163","ENSG00000198815"
"1164","ENSG00000137312"
"1165","ENSG00000171055"
"1166","ENSG00000126870"
"1167","ENSG00000142192"
"1168","ENSG00000119778"
"1169","ENSG00000100284"
"1170","ENSG00000114166"
"1171","ENSG00000113851"
"1172","ENSG00000181218"
"1173","ENSG00000105516"
"1174","ENSG00000177076"
"1175","ENSG00000204514"
"1176","ENSG00000172661"
"1177","ENSG00000115904"
"1178","ENSG00000169629"
"1179","ENSG00000099246"
"1180","ENSG00000276262"
"1181","ENSG00000151553"
"1182","ENSG00000182957"
"1183","ENSG00000007944"
"1184","ENSG00000107745"
"1185","ENSG00000140543"
"1186","ENSG00000000457"
"1187","ENSG00000269743"
"1188","ENSG00000215158"
"1189","ENSG00000175105"
"1190","ENSG00000049245"
"1191","ENSG00000163590"
"1192","ENSG00000135374"
"1193","ENSG00000011258"
"1194","ENSG00000281039"
"1195","ENSG00000112739"
"1196","ENSG00000166441"
"1197","ENSG00000173349"
"1198","ENSG00000175745"
"1199","ENSG00000143924"
"1200","ENSG00000183513"
"1201","ENSG00000034713"
"1202","ENSG00000125633"
"1203","ENSG00000164237"
"1204","ENSG00000024526"
"1205","ENSG00000188130"
"1206","ENSG00000158528"
"1207","ENSG00000129534"
"1208","ENSG00000126351"
"1209","ENSG00000119514"
"1210","ENSG00000076555"
"1211","ENSG00000101888"
"1212","ENSG00000146151"
"1213","ENSG00000081870"
"1214","ENSG00000277222"
"1215","ENSG00000198270"
"1216","ENSG00000164169"
"1217","ENSG00000185219"
"1218","ENSG00000180787"
"1219","ENSG00000143751"
"1220","ENSG00000100281"
"1221","ENSG00000170832"
"1222","ENSG00000171466"
"1223","ENSG00000141756"
"1224","ENSG00000259288"
"1225","ENSG00000115841"
"1226","ENSG00000166946"
"1227","ENSG00000114805"
"1228","ENSG00000196405"
"1229","ENSG00000154114"
"1230","ENSG00000067369"
"1231","ENSG00000109270"
"1232","ENSG00000159256"
"1233","ENSG00000121406"
"1234","ENSG00000107968"
"1235","ENSG00000139163"
"1236","ENSG00000153827"
"1237","ENSG00000186812"
"1238","ENSG00000115109"
"1239","ENSG00000188153"
"1240","ENSG00000276291"
"1241","ENSG00000129422"
"1242","ENSG00000104067"
"1243","ENSG00000273814"
"1244","ENSG00000025039"
"1245","ENSG00000146085"
"1246","ENSG00000278613"
"1247","ENSG00000089902"
"1248","ENSG00000189136"
"1249","ENSG00000168300"
"1250","ENSG00000162604"
"1251","ENSG00000198252"
"1252","ENSG00000137815"
"1253","ENSG00000228474"
"1254","ENSG00000153922"
"1255","ENSG00000186522"
"1256","ENSG00000281766"
"1257","ENSG00000134294"
"1258","ENSG00000168679"
"1259","ENSG00000124201"
"1260","ENSG00000165507"
"1261","ENSG00000114742"
"1262","ENSG00000124782"
"1263","ENSG00000223756"
"1264","ENSG00000156052"
"1265","ENSG00000184454"
"1266","ENSG00000226788"
"1267","ENSG00000126107"
"1268","ENSG00000106049"
"1269","ENSG00000276644"
"1270","ENSG00000115159"
"1271","ENSG00000143951"
"1272","ENSG00000088387"
"1273","ENSG00000169710"
"1274","ENSG00000153714"
"1275","ENSG00000162105"
"1276","ENSG00000278458"
"1277","ENSG00000107984"
"1278","ENSG00000072803"
"1279","ENSG00000249709"
"1280","ENSG00000121417"
"1281","ENSG00000111859"
"1282","ENSG00000240303"
"1283","ENSG00000078687"
"1284","ENSG00000136710"
"1285","ENSG00000165525"
"1286","ENSG00000266412"
"1287","ENSG00000145715"
"1288","ENSG00000123091"
"1289","ENSG00000170903"
"1290","ENSG00000018610"
"1291","ENSG00000115827"
"1292","ENSG00000273686"
"1293","ENSG00000204991"
"1294","ENSG00000083642"
"1295","ENSG00000113742"
"1296","ENSG00000145476"
"1297","ENSG00000187792"
"1298","ENSG00000155085"
"1299","ENSG00000014641"
"1300","ENSG00000126088"
"1301","ENSG00000168014"
"1302","ENSG00000198162"
"1303","ENSG00000009413"
"1304","ENSG00000072736"
"1305","ENSG00000110492"
"1306","ENSG00000138036"
"1307","ENSG00000118412"
"1308","ENSG00000107560"
"1309","ENSG00000126016"
"1310","ENSG00000153147"
"1311","ENSG00000123200"
"1312","ENSG00000178202"
"1313","ENSG00000150093"
"1314","ENSG00000038382"
"1315","ENSG00000104490"
"1316","ENSG00000064313"
"1317","ENSG00000173198"
"1318","ENSG00000163939"
"1319","ENSG00000124496"
"1320","ENSG00000271383"
"1321","ENSG00000181450"
"1322","ENSG00000178974"
"1323","ENSG00000100888"
"1324","ENSG00000105939"
"1325","ENSG00000118689"
"1326","ENSG00000138430"
"1327","ENSG00000251634"
"1328","ENSG00000113790"
"1329","ENSG00000114739"
"1330","ENSG00000074603"
"1331","ENSG00000104671"
"1332","ENSG00000165650"
"1333","ENSG00000115561"
"1334","ENSG00000166689"
"1335","ENSG00000090339"
"1336","ENSG00000166509"
"1337","ENSG00000137936"
"1338","ENSG00000171456"
"1339","ENSG00000155313"
"1340","ENSG00000185442"
"1341","ENSG00000188895"
"1342","ENSG00000005893"
"1343","ENSG00000090013"
"1344","ENSG00000168350"
"1345","ENSG00000090615"
"1346","ENSG00000188033"
"1347","ENSG00000051825"
"1348","ENSG00000166266"
"1349","ENSG00000149260"
"1350","ENSG00000167741"
"1351","ENSG00000096093"
"1352","ENSG00000168813"
"1353","ENSG00000115421"
"1354","ENSG00000143772"
"1355","ENSG00000183666"
"1356","ENSG00000122482"
"1357","ENSG00000117472"
"1358","ENSG00000058799"
"1359","ENSG00000155729"
"1360","ENSG00000166128"
"1361","ENSG00000187605"
"1362","ENSG00000140153"
"1363","ENSG00000148481"
"1364","ENSG00000197140"
"1365","ENSG00000131747"
"1366","ENSG00000205765"
"1367","ENSG00000163964"
"1368","ENSG00000021300"
"1369","ENSG00000223345"
"1370","ENSG00000162415"
"1371","ENSG00000049860"
"1372","ENSG00000156931"
"1373","ENSG00000139144"
"1374","ENSG00000102580"
"1375","ENSG00000171148"
"1376","ENSG00000133985"
"1377","ENSG00000089775"
"1378","ENSG00000196418"
"1379","ENSG00000113638"
"1380","ENSG00000164751"
"1381","ENSG00000187446"
"1382","ENSG00000115947"
"1383","ENSG00000165392"
"1384","ENSG00000113369"
"1385","ENSG00000116641"
"1386","ENSG00000198237"
"1387","ENSG00000169241"
"1388","ENSG00000050426"
"1389","ENSG00000175073"
"1390","ENSG00000135974"
"1391","ENSG00000125398"
"1392","ENSG00000077935"
"1393","ENSG00000182117"
"1394","ENSG00000167562"
"1395","ENSG00000189283"
"1396","ENSG00000188917"
"1397","ENSG00000126070"
"1398","ENSG00000162961"
"1399","ENSG00000120805"
"1400","ENSG00000047346"
"1401","ENSG00000074527"
"1402","ENSG00000156671"
"1403","ENSG00000128791"
"1404","ENSG00000112685"
"1405","ENSG00000100362"
"1406","ENSG00000283294"
"1407","ENSG00000008294"
"1408","ENSG00000070770"
"1409","ENSG00000203965"
"1410","ENSG00000197818"
"1411","ENSG00000213753"
"1412","ENSG00000111058"
"1413","ENSG00000127483"
"1414","ENSG00000164983"
"1415","ENSG00000123066"
"1416","ENSG00000168036"
"1417","ENSG00000140859"
"1418","ENSG00000221890"
"1419","ENSG00000025293"
"1420","ENSG00000152454"
"1421","ENSG00000164039"
"1422","ENSG00000149646"
"1423","ENSG00000084070"
"1424","ENSG00000147050"
"1425","ENSG00000141699"
"1426","ENSG00000116574"
"1427","ENSG00000135093"
"1428","ENSG00000115540"
"1429","ENSG00000107779"
"1430","ENSG00000137804"
"1431","ENSG00000165105"
"1432","ENSG00000188801"
"1433","ENSG00000181315"
"1434","ENSG00000123609"
"1435","ENSG00000081014"
"1436","ENSG00000161217"
"1437","ENSG00000141376"
"1438","ENSG00000158158"
"1439","ENSG00000163428"
"1440","ENSG00000275111"
"1441","ENSG00000107036"
"1442","ENSG00000152766"
"1443","ENSG00000257800"
"1444","ENSG00000100206"
"1445","ENSG00000147548"
"1446","ENSG00000233836"
"1447","ENSG00000196083"
"1448","ENSG00000106682"
"1449","ENSG00000142864"
"1450","ENSG00000156735"
"1451","ENSG00000166145"
"1452","ENSG00000117523"
"1453","ENSG00000127989"
"1454","ENSG00000100271"
"1455","ENSG00000119636"
"1456","ENSG00000185432"
"1457","ENSG00000172466"
"1458","ENSG00000196782"
"1459","ENSG00000163558"
"1460","ENSG00000198464"
"1461","ENSG00000164307"
"1462","ENSG00000042445"
"1463","ENSG00000144724"
"1464","ENSG00000154710"
"1465","ENSG00000100360"
"1466","ENSG00000239402"
"1467","ENSG00000234539"
"1468","ENSG00000196549"
"1469","ENSG00000245680"
"1470","ENSG00000186481"
"1471","ENSG00000117448"
"1472","ENSG00000106789"
"1473","ENSG00000068784"
"1474","ENSG00000177613"
"1475","ENSG00000138496"
"1476","ENSG00000187398"
"1477","ENSG00000141258"
"1478","ENSG00000198840"
"1479","ENSG00000147162"
"1480","ENSG00000177034"
"1481","ENSG00000262209"
"1482","ENSG00000105778"
"1483","ENSG00000171681"
"1484","ENSG00000197943"
"1485","ENSG00000155330"
"1486","ENSG00000115233"
"1487","ENSG00000164010"
"1488","ENSG00000151136"
"1489","ENSG00000178718"
"1490","ENSG00000263266"
"1491","ENSG00000198168"
"1492","ENSG00000119760"
"1493","ENSG00000203799"
"1494","ENSG00000184924"
"1495","ENSG00000183808"
"1496","ENSG00000180229"
"1497","ENSG00000114790"
"1498","ENSG00000273749"
"1499","ENSG00000133943"
"1500","ENSG00000087301"
"1501","ENSG00000085760"
"1502","ENSG00000189171"
"1503","ENSG00000141741"
"1504","ENSG00000116898"
"1505","ENSG00000088812"
"1506","ENSG00000169871"
"1507","ENSG00000047365"
"1508","ENSG00000181192"
"1509","ENSG00000127081"
"1510","ENSG00000137941"
"1511","ENSG00000151617"
"1512","ENSG00000180233"
"1513","ENSG00000138468"
"1514","ENSG00000163161"
"1515","ENSG00000159023"
"1516","ENSG00000122484"
"1517","ENSG00000105136"
"1518","ENSG00000198087"
"1519","ENSG00000162521"
"1520","ENSG00000187123"
"1521","ENSG00000128699"
"1522","ENSG00000182903"
"1523","ENSG00000137500"
"1524","ENSG00000149932"
"1525","ENSG00000167653"
"1526","ENSG00000126698"
"1527","ENSG00000159915"
"1528","ENSG00000118454"
"1529","ENSG00000276787"
"1530","ENSG00000224470"
"1531","ENSG00000163788"
"1532","ENSG00000204822"
"1533","ENSG00000178235"
"1534","ENSG00000229944"
"1535","ENSG00000277562"
"1536","ENSG00000117115"
"1537","ENSG00000126778"
"1538","ENSG00000008952"
"1539","ENSG00000170776"
"1540","ENSG00000038219"
"1541","ENSG00000175938"
"1542","ENSG00000165512"
"1543","ENSG00000198874"
"1544","ENSG00000103599"
"1545","ENSG00000115446"
"1546","ENSG00000115204"
"1547","ENSG00000237296"
"1548","ENSG00000185352"
"1549","ENSG00000138386"
"1550","ENSG00000165572"
"1551","ENSG00000185798"
"1552","ENSG00000282944"
"1553","ENSG00000121989"
"1554","ENSG00000120008"
"1555","ENSG00000267041"
"1556","ENSG00000154342"
"1557","ENSG00000165312"
"1558","ENSG00000104783"
"1559","ENSG00000143578"
"1560","ENSG00000184381"
"1561","ENSG00000021776"
"1562","ENSG00000094631"
"1563","ENSG00000143379"
"1564","ENSG00000260916"
"1565","ENSG00000153250"
"1566","ENSG00000166971"
"1567","ENSG00000091157"
"1568","ENSG00000110768"
"1569","ENSG00000177888"
"1570","ENSG00000173660"
"1571","ENSG00000164142"
"1572","ENSG00000099968"
"1573","ENSG00000233830"
"1574","ENSG00000241549"
"1575","ENSG00000198712"
"1576","ENSG00000003402"
"1577","ENSG00000183323"
"1578","ENSG00000118762"
"1579","ENSG00000112996"
"1580","ENSG00000138380"
"1581","ENSG00000173334"
"1582","ENSG00000176994"
"1583","ENSG00000228499"
"1584","ENSG00000066427"
"1585","ENSG00000197863"
"1586","ENSG00000196646"
"1587","ENSG00000196172"
"1588","ENSG00000125814"
"1589","ENSG00000197279"
"1590","ENSG00000125676"
"1591","ENSG00000125962"
"1592","ENSG00000228532"
"1593","ENSG00000042062"
"1594","ENSG00000175216"
"1595","ENSG00000054118"
"1596","ENSG00000089682"
"1597","ENSG00000176155"
"1598","ENSG00000159208"
"1599","ENSG00000065243"
"1600","ENSG00000177728"
"1601","ENSG00000174106"
"1602","ENSG00000185808"
"1603","ENSG00000119669"
"1604","ENSG00000092964"
"1605","ENSG00000174353"
"1606","ENSG00000087884"
"1607","ENSG00000119471"
"1608","ENSG00000145241"
"1609","ENSG00000068796"
"1610","ENSG00000267216"
"1611","ENSG00000135945"
"1612","ENSG00000274391"
"1613","ENSG00000134247"
"1614","ENSG00000273897"
"1615","ENSG00000165983"
"1616","ENSG00000107954"
"1617","ENSG00000056097"
"1618","ENSG00000164951"
"1619","ENSG00000076770"
"1620","ENSG00000255112"
"1621","ENSG00000106460"
"1622","ENSG00000126267"
"1623","ENSG00000219626"
"1624","ENSG00000119820"
"1625","ENSG00000160551"
"1626","ENSG00000140262"
"1627","ENSG00000140043"
"1628","ENSG00000105708"
"1629","ENSG00000111846"
"1630","ENSG00000143793"
"1631","ENSG00000048707"
"1632","ENSG00000107077"
"1633","ENSG00000138600"
"1634","ENSG00000140259"
"1635","ENSG00000107771"
"1636","ENSG00000082458"
"1637","ENSG00000117036"
"1638","ENSG00000120875"
"1639","ENSG00000196502"
"1640","ENSG00000136492"
"1641","ENSG00000152527"
"1642","ENSG00000138796"
"1643","ENSG00000162086"
"1644","ENSG00000101901"
"1645","ENSG00000185947"
"1646","ENSG00000163702"
"1647","ENSG00000119899"
"1648","ENSG00000144306"
"1649","ENSG00000128833"
"1650","ENSG00000147862"
"1651","ENSG00000068305"
"1652","ENSG00000114779"
"1653","ENSG00000004897"
"1654","ENSG00000145348"
"1655","ENSG00000173276"
"1656","ENSG00000166938"
"1657","ENSG00000024048"
"1658","ENSG00000171150"
"1659","ENSG00000090581"
"1660","ENSG00000127952"
"1661","ENSG00000278787"
"1662","ENSG00000184831"
"1663","ENSG00000186272"
"1664","ENSG00000074201"
"1665","ENSG00000159423"
"1666","ENSG00000162775"
"1667","ENSG00000134444"
"1668","ENSG00000136738"
"1669","ENSG00000180777"
"1670","ENSG00000151806"
"1671","ENSG00000120451"
"1672","ENSG00000120798"
"1673","ENSG00000112419"
"1674","ENSG00000105426"
"1675","ENSG00000222038"
"1676","ENSG00000137414"
"1677","ENSG00000107669"
"1678","ENSG00000198466"
"1679","ENSG00000198265"
"1680","ENSG00000138134"
"1681","ENSG00000129103"
"1682","ENSG00000003147"
"1683","ENSG00000213228"
"1684","ENSG00000090238"
"1685","ENSG00000151611"
"1686","ENSG00000162980"
"1687","ENSG00000179163"
"1688","ENSG00000170502"
"1689","ENSG00000133026"
"1690","ENSG00000273598"
"1691","ENSG00000198799"
"1692","ENSG00000170340"
"1693","ENSG00000058729"
"1694","ENSG00000128915"
"1695","ENSG00000141295"
"1696","ENSG00000075413"
"1697","ENSG00000169902"
"1698","ENSG00000214029"
"1699","ENSG00000102683"
"1700","ENSG00000162402"
"1701","ENSG00000146054"
"1702","ENSG00000111897"
"1703","ENSG00000234289"
"1704","ENSG00000073614"
"1705","ENSG00000117475"
"1706","ENSG00000272602"
"1707","ENSG00000115128"
"1708","ENSG00000122912"
"1709","ENSG00000008277"
"1710","ENSG00000130363"
"1711","ENSG00000122008"
"1712","ENSG00000157216"
"1713","ENSG00000101782"
"1714","ENSG00000173905"
"1715","ENSG00000123739"
"1716","ENSG00000197841"
"1717","ENSG00000058063"
"1718","ENSG00000131127"
"1719","ENSG00000243335"
"1720","ENSG00000159712"
"1721","ENSG00000117305"
"1722","ENSG00000120784"
"1723","ENSG00000122674"
"1724","ENSG00000126522"
"1725","ENSG00000239389"
"1726","ENSG00000141446"
"1727","ENSG00000204519"
"1728","ENSG00000164659"
"1729","ENSG00000169519"
"1730","ENSG00000262576"
"1731","ENSG00000197694"
"1732","ENSG00000130803"
"1733","ENSG00000088280"
"1734","ENSG00000166289"
"1735","ENSG00000228451"
"1736","ENSG00000213178"
"1737","ENSG00000163808"
"1738","ENSG00000110066"
"1739","ENSG00000134575"
"1740","ENSG00000187848"
"1741","ENSG00000105483"
"1742","ENSG00000136943"
"1743","ENSG00000277149"
"1744","ENSG00000157450"
"1745","ENSG00000100099"
"1746","ENSG00000073417"
"1747","ENSG00000035115"
"1748","ENSG00000118855"
"1749","ENSG00000078618"
"1750","ENSG00000215630"
"1751","ENSG00000160323"
"1752","ENSG00000107643"
"1753","ENSG00000070367"
"1754","ENSG00000090612"
"1755","ENSG00000196323"
"1756","ENSG00000068366"
"1757","ENSG00000180626"
"1758","ENSG00000101115"
"1759","ENSG00000181666"
"1760","ENSG00000166821"
"1761","ENSG00000269693"
"1762","ENSG00000172840"
"1763","ENSG00000069020"
"1764","ENSG00000274741"
"1765","ENSG00000143442"
"1766","ENSG00000203995"
"1767","ENSG00000115464"
"1768","ENSG00000067601"
"1769","ENSG00000278270"
"1770","ENSG00000181904"
"1771","ENSG00000021574"
"1772","ENSG00000198355"
"1773","ENSG00000157873"
"1774","ENSG00000213145"
"1775","ENSG00000228236"
"1776","ENSG00000196436"
"1777","ENSG00000174132"
"1778","ENSG00000086666"
"1779","ENSG00000168010"
"1780","ENSG00000179750"
"1781","ENSG00000265808"
"1782","ENSG00000147872"
"1783","ENSG00000180938"
"1784","ENSG00000115993"
"1785","ENSG00000102158"
"1786","ENSG00000177000"
"1787","ENSG00000155827"
"1788","ENSG00000186472"
"1789","ENSG00000261796"
"1790","ENSG00000113595"
"1791","ENSG00000153339"
"1792","ENSG00000123933"
"1793","ENSG00000139977"
"1794","ENSG00000175198"
"1795","ENSG00000171295"
"1796","ENSG00000129521"
"1797","ENSG00000218739"
"1798","ENSG00000124370"
"1799","ENSG00000230069"
"1800","ENSG00000074054"
"1801","ENSG00000163877"
"1802","ENSG00000109618"
"1803","ENSG00000179104"
"1804","ENSG00000198408"
"1805","ENSG00000072201"
"1806","ENSG00000166762"
"1807","ENSG00000057019"
"1808","ENSG00000174373"
"1809","ENSG00000119950"
"1810","ENSG00000183891"
"1811","ENSG00000274384"
"1812","ENSG00000282826"
"1813","ENSG00000166887"
"1814","ENSG00000068615"
"1815","ENSG00000015133"
"1816","ENSG00000178502"
"1817","ENSG00000179222"
"1818","ENSG00000024862"
"1819","ENSG00000137478"
"1820","ENSG00000138785"
"1821","ENSG00000243943"
"1822","ENSG00000223509"
"1823","ENSG00000132274"
"1824","ENSG00000057935"
"1825","ENSG00000104343"
"1826","ENSG00000183474"
"1827","ENSG00000258153"
"1828","ENSG00000136870"
"1829","ENSG00000171204"
"1830","ENSG00000203880"
"1831","ENSG00000033030"
"1832","ENSG00000239883"
"1833","ENSG00000119655"
"1834","ENSG00000175087"
"1835","ENSG00000125124"
"1836","ENSG00000256087"
"1837","ENSG00000157388"
"1838","ENSG00000113569"
"1839","ENSG00000054793"
"1840","ENSG00000166855"
"1841","ENSG00000116791"
"1842","ENSG00000196428"
"1843","ENSG00000119013"
"1844","ENSG00000196586"
"1845","ENSG00000256683"
"1846","ENSG00000183840"
"1847","ENSG00000198380"
"1848","ENSG00000214756"
"1849","ENSG00000185591"
"1850","ENSG00000132294"
"1851","ENSG00000140993"
"1852","ENSG00000105968"
"1853","ENSG00000226102"
"1854","ENSG00000197355"
"1855","ENSG00000003756"
"1856","ENSG00000262795"
"1857","ENSG00000101333"
"1858","ENSG00000121486"
"1859","ENSG00000164754"
"1860","ENSG00000139132"
"1861","ENSG00000136888"
"1862","ENSG00000165671"
"1863","ENSG00000013392"
"1864","ENSG00000152409"
"1865","ENSG00000124380"
"1866","ENSG00000187535"
"1867","ENSG00000171174"
"1868","ENSG00000197712"
"1869","ENSG00000127947"
"1870","ENSG00000150477"
"1871","ENSG00000159216"
"1872","ENSG00000134109"
"1873","ENSG00000249319"
"1874","ENSG00000159733"
"1875","ENSG00000164331"
"1876","ENSG00000014824"
"1877","ENSG00000130517"
"1878","ENSG00000137274"
"1879","ENSG00000196652"
"1880","ENSG00000198919"
"1881","ENSG00000174749"
"1882","ENSG00000167183"
"1883","ENSG00000161955"
"1884","ENSG00000162623"
"1885","ENSG00000167964"
"1886","ENSG00000149089"
"1887","ENSG00000174652"
"1888","ENSG00000162599"
"1889","ENSG00000163539"
"1890","ENSG00000181513"
"1891","ENSG00000104643"
"1892","ENSG00000005471"
"1893","ENSG00000107581"
"1894","ENSG00000143971"
"1895","ENSG00000171566"
"1896","ENSG00000174938"
"1897","ENSG00000153531"
"1898","ENSG00000156958"
"1899","ENSG00000205213"
"1900","ENSG00000178922"
"1901","ENSG00000021355"
"1902","ENSG00000224981"
"1903","ENSG00000140374"
"1904","ENSG00000184743"
"1905","ENSG00000165185"
"1906","ENSG00000198554"
"1907","ENSG00000108061"
"1908","ENSG00000166025"
"1909","ENSG00000171724"
"1910","ENSG00000166529"
"1911","ENSG00000172456"
"1912","ENSG00000055332"
"1913","ENSG00000064933"
"1914","ENSG00000177873"
"1915","ENSG00000035664"
"1916","ENSG00000137872"
"1917","ENSG00000230092"
"1918","ENSG00000162078"
"1919","ENSG00000113391"
"1920","ENSG00000273588"
"1921","ENSG00000152439"
"1922","ENSG00000172775"
"1923","ENSG00000120832"
"1924","ENSG00000064393"
"1925","ENSG00000128731"
"1926","ENSG00000109184"
"1927","ENSG00000176842"
"1928","ENSG00000175104"
"1929","ENSG00000163349"
"1930","ENSG00000052841"
"1931","ENSG00000203326"
"1932","ENSG00000124356"
"1933","ENSG00000131873"
"1934","ENSG00000164414"
"1935","ENSG00000213123"
"1936","ENSG00000253797"
"1937","ENSG00000112234"
"1938","ENSG00000196605"
"1939","ENSG00000005812"
"1940","ENSG00000184887"
"1941","ENSG00000127125"
"1942","ENSG00000156970"
"1943","ENSG00000142875"
"1944","ENSG00000217929"
"1945","ENSG00000198346"
"1946","ENSG00000278622"
"1947","ENSG00000109787"
"1948","ENSG00000106692"
"1949","ENSG00000168140"
"1950","ENSG00000276910"
"1951","ENSG00000074800"
"1952","ENSG00000144115"
"1953","ENSG00000152683"
"1954","ENSG00000140718"
"1955","ENSG00000079739"
"1956","ENSG00000140332"
"1957","ENSG00000180488"
"1958","ENSG00000181751"
"1959","ENSG00000197168"
"1960","ENSG00000136783"
"1961","ENSG00000083799"
"1962","ENSG00000112701"
"1963","ENSG00000135218"
"1964","ENSG00000006555"
"1965","ENSG00000062194"
"1966","ENSG00000177721"
"1967","ENSG00000137275"
"1968","ENSG00000196684"
"1969","ENSG00000189362"
"1970","ENSG00000169740"
"1971","ENSG00000196724"
"1972","ENSG00000001461"
"1973","ENSG00000066468"
"1974","ENSG00000107821"
"1975","ENSG00000008853"
"1976","ENSG00000117479"
"1977","ENSG00000166164"
"1978","ENSG00000122966"
"1979","ENSG00000147677"
"1980","ENSG00000163660"
"1981","ENSG00000217120"
"1982","ENSG00000183604"
"1983","ENSG00000085998"
"1984","ENSG00000126945"
"1985","ENSG00000138381"
"1986","ENSG00000141219"
"1987","ENSG00000177683"
"1988","ENSG00000180329"
"1989","ENSG00000254685"
"1990","ENSG00000172172"
"1991","ENSG00000138018"
"1992","ENSG00000183621"
"1993","ENSG00000138801"
"1994","ENSG00000116138"
"1995","ENSG00000088340"
"1996","ENSG00000213918"
"1997","ENSG00000077254"
"1998","ENSG00000105849"
"1999","ENSG00000157184"
"2000","ENSG00000267680"
"2001","ENSG00000134697"
"2002","ENSG00000174384"
"2003","ENSG00000115839"
"2004","ENSG00000280680"
"2005","ENSG00000156983"
"2006","ENSG00000180357"
"2007","ENSG00000196417"
"2008","ENSG00000101190"
"2009","ENSG00000164080"
"2010","ENSG00000177125"
"2011","ENSG00000196670"
"2012","ENSG00000173193"
"2013","ENSG00000198918"
"2014","ENSG00000257267"
"2015","ENSG00000105058"
"2016","ENSG00000088448"
"2017","ENSG00000151151"
"2018","ENSG00000180818"
"2019","ENSG00000229833"
"2020","ENSG00000265681"
"2021","ENSG00000167785"
"2022","ENSG00000166295"
"2023","ENSG00000160007"
"2024","ENSG00000188549"
"2025","ENSG00000177119"
"2026","ENSG00000138399"
"2027","ENSG00000140104"
"2028","ENSG00000052795"
"2029","ENSG00000115042"
"2030","ENSG00000158019"
"2031","ENSG00000185686"
"2032","ENSG00000166435"
"2033","ENSG00000237440"
"2034","ENSG00000156587"
"2035","ENSG00000253731"
"2036","ENSG00000074755"
"2037","ENSG00000138182"
"2038","ENSG00000100150"
"2039","ENSG00000084652"
"2040","ENSG00000169891"
"2041","ENSG00000227345"
"2042","ENSG00000169359"
"2043","ENSG00000109762"
"2044","ENSG00000116954"
"2045","ENSG00000152061"
"2046","ENSG00000162814"
"2047","ENSG00000104689"
"2048","ENSG00000010704"
"2049","ENSG00000177485"
"2050","ENSG00000197594"
"2051","ENSG00000138802"
"2052","ENSG00000176834"
"2053","ENSG00000196302"
"2054","ENSG00000145388"
"2055","ENSG00000139990"
"2056","ENSG00000215883"
"2057","ENSG00000112964"
"2058","ENSG00000184208"
"2059","ENSG00000198586"
"2060","ENSG00000175155"
"2061","ENSG00000248503"
"2062","ENSG00000156509"
