NR_037446
NR_030621
NM_001164160
NM_001164161
NM_001164162
NM_001164163
NM_001164164
NM_001352347
NM_001352348
NM_001352350
NM_001352351
NM_001352352
NM_001352353
NM_001352354
NM_001352355
NM_001352356
NM_001352357
NM_001352358
NM_001352359
NM_001352360
NM_001352361
NM_001352362
NM_001352363
NM_001352364
NM_001352365
NM_001352366
NM_001352368
NM_001352369
NM_001352370
NM_001352371
NM_001352372
NM_001352373
NM_001352374
NM_001352375
NM_001352376
NM_001352377
NM_001352378
NM_001352379
NM_001352380
NM_018312
NR_147965
NR_147966
NR_147967
NR_147968
NR_147969
NR_147970
NR_147971
NM_007187
NM_001042618
NM_005484
NR_002715
NM_001267827
NM_001267828
NM_018335
NM_144508
NM_170589
NR_149003
NM_001258033
NM_001258034
NM_001258035
NM_001258036
NR_047581
NM_018119
NM_001271608
NR_073384
NM_006148
NR_033770
NR_004394
NR_104084
NR_104088
NR_104080
NR_125730
NR_004394
NR_104084
NR_104088
NR_104080
NR_125730
NM_024407
NM_001363602
NM_022835
NM_001351693
NM_001351694
NR_138023
NM_001035507
NR_104246
NM_021831
NM_001283009
NM_001283010
NM_016434
NM_032957
NR_037882
NR_106782
NR_128715
NR_128716
NR_128717
NR_046235
NR_145819
NR_003286
NR_145820
NR_146119
NR_146146
NR_146152
NR_003285
NR_145821
NR_146147
NR_146153
NR_146120
NR_003287
NR_145822
NR_146148
NM_001319071
NM_001319072
NM_001319073
NM_014016
NR_040005
NR_132380
NM_006353
NR_134611
NM_013375
NR_104117
NR_001445
NM_001244585
NR_073058
NR_073059
NR_073060
NM_001244584
NM_197964
NR_001571
NR_004393
NR_130107
NM_001195200
NM_001195201
NM_001195217
NM_174923
NM_005094
NR_160778
NR_160777
NR_037446
NM_001261408
NM_001330288
NM_001130420
NM_003075
NM_139067
NR_038383
NR_002312
NM_001030001
NM_001032
NR_027260
NM_138356
NR_120345
NR_104080
NR_125730
NR_004394
NR_104084
NR_104088
NM_001126131
NM_002693
NM_001040160
NM_001040161
NM_001040162
NM_001040165
NM_001288710
NR_109976
NR_109977
NR_109978
NR_109979
NM_032366
NM_024735
NM_032580
NM_001165967
NM_005481
NM_033420
NM_001033026
NR_158699
NM_139159
NM_001365987
NR_039755
NR_046730
NM_022173
NM_001351508
NM_001351509
NM_001351510
NM_001351511
NM_001351512
NM_001351513
NM_001351514
NM_001351515
NM_001351517
NM_001351524
NM_001351525
NM_022037
NR_147216
NR_147217
NR_147218
NR_147219
NR_147220
NR_147221
NR_147222
NR_147223
NR_147224
NR_147225
NR_147226
NR_147227
NR_147228
NR_147229
NR_147230
NR_147231
NR_147232
NM_001351516
NM_001351518
NM_001351519
NM_001351520
NM_001351521
NM_001351522
NM_001351523
NR_038377
NR_136571
NR_033947
NR_108031
NR_026776
NR_033379
NM_001512
NR_004391
NR_003594
NR_003594
NR_003051
NR_023344
